id,term,termDesc,courseReferenceNumber,partOfTerm,courseNumber,subject,subjectDescription,sequenceNumber,campusDescription,scheduleTypeDescription,courseTitle,creditHours,maximumEnrollment,enrollment,seatsAvailable,waitCapacity,waitCount,waitAvailable,crossList,crossListCapacity,crossListCount,crossListAvailable,creditHourHigh,creditHourLow,creditHourIndicator,openSection,linkIdentifier,isSectionLinked,subjectCourse,reservedSeatSummary,sectionAttributes,instructionalMethod,instructionalMethodDescription,instructor,meetingBeginTime,meetingBuilding,meetingCampus,creditHourSession,endDate,endTime,friday,hoursAWeek,meetingType,monday,meetingRoom,saturday,startDate,sunday,thursday,tuesday,wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276639,202410,Spring 2024,20515,1,4112,SPED,Special Education,1,Main Campus or Dubois Campus,Lecture,Authentic Approaches to the Assessment of Young Children with Disabilities: Birth-Kindergarten,,28,11,17,0,0,0,,,,,,3,,TRUE,,FALSE,SPED4112,,,HYS,Hybrid:  F2F & Online (Sync),Sheena Jennings,905,College of Education,Main Campus or Dubois Campus,3,5/8/2024,1150,FALSE,2.75,Class,FALSE,103,FALSE,1/10/2024,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276554,202410,Spring 2024,20430,1,4274,SPED,Special Education,1,Main Campus or Dubois Campus,Lecture,Gen Curr Access & Mod,,28,2,26,0,0,0,,,,,,3,,TRUE,,FALSE,SPED4274,,,TR,Face-to-Face Instruction,Shawnee Wakeman,830,College of Education,Main Campus or Dubois Campus,3,5/8/2024,945,FALSE,2.5,Class,FALSE,103,FALSE,1/10/2024,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276948,202410,Spring 2024,20824,1,4275,SPED,Special Education,1,Main Campus or Dubois Campus,Lecture,Teaching Reading to Elementary Learners,,28,12,16,0,0,0,,,,,,3,,TRUE,,FALSE,SPED4275,,,TR,Face-to-Face Instruction,Erin FitzPatrick,1000,College of Education,Main Campus or Dubois Campus,3,5/8/2024,1115,FALSE,2.5,Class,FALSE,103,FALSE,1/10/2024,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276555,202410,Spring 2024,20431,1,4475,SPED,Special Education,90,Main Campus or Dubois Campus,Student Teaching,Stu Tch/Sem: K-12 Gen Curr,,20,6,14,0,0,0,,,,,,15,,TRUE,,FALSE,SPED4475,,,TR,Face-to-Face Instruction,Ann Jolly,,,,15,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276556,202410,Spring 2024,20432,1,4476,SPED,Special Education,90,Main Campus or Dubois Campus,Student Teaching,Stu Tch/Sem: K-12 Adapted Curr,,20,3,17,0,0,0,,,,,,15,,TRUE,,FALSE,SPED4476,,,TR,Face-to-Face Instruction,Ann Jolly,,,,15,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276557,202410,Spring 2024,20433,1,5173,SPED,Special Education,80,Distance Education,Lecture,Diagnostic Assessment,,30,24,6,0,0,0,YL,26,25,1,,3,,TRUE,,FALSE,SPED5173,[object Object],,IS,Online:  Specific Mtg Times,Paula Crawford,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279075,202410,Spring 2024,22951,1,5201,SPED,Special Education,80,Distance Education,Lecture,Philosophy Behavior Analysis,3,30,27,3,0,0,0,,,,,,3,,TRUE,,FALSE,SPED5201,,,IS,Online:  Specific Mtg Times,Charles Wood,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277435,202410,Spring 2024,21311,1,5274,SPED,Special Education,80,Distance Education,Lecture,Gen Curr Access & Adapt,,30,9,21,0,0,0,,,,,,3,,TRUE,,FALSE,SPED5274,,,IS,Online:  Specific Mtg Times,Alicia Saunders,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,TRUE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279340,202410,Spring 2024,23216,1,5300,SPED,Special Education,80,Distance Education,Lecture,Lifespan Development,3,30,5,25,2,0,2,,,,,,3,,TRUE,,FALSE,SPED5300,,,IS,Online:  Specific Mtg Times,LuAnn Jordan,1600,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1645,FALSE,0.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279343,202410,Spring 2024,23219,1,5370,SPED,Special Education,80,Distance Education,Lecture,Culturally Responsive PBS,3,30,8,22,0,0,0,,,,,,3,,TRUE,,FALSE,SPED5370,,,IS,Online:  Specific Mtg Times,Steven Eddy,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279344,202410,Spring 2024,23220,1,5372,SPED,Special Education,80,Distance Education,Lecture,Mathematics Instruction,3,30,11,19,0,0,0,,,,,,3,,TRUE,,FALSE,SPED5372,,,IS,Online:  Specific Mtg Times,Elsa Iglesias,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279076,202410,Spring 2024,22952,1,5377,SPED,Special Education,80,Distance Education,Lecture,Advanced Literacy for Students with Diverse Learning Needs,3,30,6,24,0,0,0,,,,,,3,,TRUE,,FALSE,SPED5377,,,IS,Online:  Specific Mtg Times,Corinne Kingsbery,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277491,202410,Spring 2024,21367,1,6161,SPED,Special Education,80,Distance Education,Lecture,Social and Emotional Needs of Gifted Students,,30,4,26,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6161,,,IA,Online:  No Specific Mtg Times,Michael Matthews,,,,3,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277061,202410,Spring 2024,20937,1,6224,SPED,Special Education,80,Distance Education,Lecture,Adapt Curr Mat & Clsrm Diff,,30,17,13,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6224,,,IA,Online:  No Specific Mtg Times,Cindy Gilson,,,,3,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279077,202410,Spring 2024,22953,1,6225,SPED,Special Education,80,Distance Education,Lecture,Behavior Analytic Intervention in Communication,3,30,15,15,5,0,5,,,,,,3,,TRUE,,FALSE,SPED6225,,,IS,Online:  Specific Mtg Times,Robert Pennington,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283002,202410,Spring 2024,26427,1,6225,SPED,Special Education,81,Distance Education,Lecture,Behavior Analytic Intervention in Communication,3,30,29,1,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6225,,,IS,Online:  Specific Mtg Times,Michelle Garcia,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278287,202410,Spring 2024,22163,1,6242,SPED,Special Education,80,Distance Education,Lecture,Enhc Comm & Sppt Bhvrs Inc St,,30,12,18,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6242,,,IS,Online:  Specific Mtg Times,Anne Marie De Kort-Young,1730,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,2015,FALSE,2.75,Class,TRUE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279078,202410,Spring 2024,22954,1,6335,SPED,Special Education,80,Distance Education,Lecture,Evidence-Based Practices for Learners with Autism Spectrum Disorder,3,30,11,19,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6335,,,IS,Online:  Specific Mtg Times,Leslie Bross,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,TRUE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279317,202410,Spring 2024,23193,1,6350,SPED,Special Education,80,Distance Education,Lecture,Yng Chd Disblts & Fams: In Col,3,30,8,22,0,0,0,,,,,,3,,TRUE,,FALSE,SPED6350,,,IS,Online:  Specific Mtg Times,Jane Smith,1730,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,2015,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277037,202410,Spring 2024,20913,1,6475,SPED,Special Education,80,Distance Education,Internship,Intern: General Curriculum,3,24,0,24,0,0,0,,,,,6,3,TO,TRUE,,FALSE,SPED6475,,,IS,Online:  Specific Mtg Times,Ann Jolly,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278259,202410,Spring 2024,22135,1,6475,SPED,Special Education,81,Distance Education,Internship,Intern: General Curriculum,5,15,0,15,0,0,0,,,,,6,3,TO,TRUE,,FALSE,SPED6475,,,IS,Online:  Specific Mtg Times,Ann Jolly,1700,Online (No Building Needed),Main Campus or Dubois Campus,5,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277038,202410,Spring 2024,20914,1,6476,SPED,Special Education,80,Distance Education,Internship,Intern: Adapted Curriculum,3,25,0,25,0,0,0,,,,,6,3,TO,TRUE,,FALSE,SPED6476,,,IS,Online:  Specific Mtg Times,Ann Jolly,1700,Online (No Building Needed),Main Campus or Dubois Campus,3,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278260,202410,Spring 2024,22136,1,6476,SPED,Special Education,81,Distance Education,Internship,Intern: Adapted Curriculum,5,5,0,5,0,0,0,,,,,6,3,TO,TRUE,,FALSE,SPED6476,,,IS,Online:  Specific Mtg Times,Ann Jolly,1700,Online (No Building Needed),Main Campus or Dubois Campus,5,5/8/2024,1945,FALSE,2.75,Class,FALSE,INTERNET,FALSE,1/10/2024,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277073,202410,Spring 2024,20949,1,6691,SPED,Special Education,80,Distance Education,Seminar,Seminar in Prof & Lead Dvlpmnt,,15,2,13,0,0,0,,,,,,1,,TRUE,,FALSE,SPED6691,,,IS,Online:  Specific Mtg Times,Holly Johnson,1700,Online (No Building Needed),Main Campus or Dubois Campus,1,5/8/2024,1800,FALSE,1,Class,TRUE,INTERNET,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277280,202410,Spring 2024,21156,1,6693,SPED,Special Education,80,Distance Education,Research,Research Implementation,,8,5,3,0,0,0,,,,,,2,,TRUE,,FALSE,SPED6693,,,IA,Online:  No Specific Mtg Times,Ya-yu Lo,,,,2,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277281,202410,Spring 2024,21157,1,6694,SPED,Special Education,80,Distance Education,Research,Research Dissemination & Ldrsh,,8,5,3,0,0,0,,,,,,2,,TRUE,,FALSE,SPED6694,,,IA,Online:  No Specific Mtg Times,Ya-yu Lo,,,,2,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280335,202410,Spring 2024,24211,1,6800,SPED,Special Education,80,Distance Education,Independent Study,Ind Study in Special Educ,1,5,1,4,0,0,0,,,,,6,1,TO,TRUE,,FALSE,SPED6800,,,IA,Online:  No Specific Mtg Times,Ya-yu Lo,,,,1,5/8/2024,,FALSE,0,Class,FALSE,,FALSE,1/10/2024,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
